annotator,winner,loser,time
48dd409d18acaf5f,25bc0d88eb5af31c,e33726823180a40d,2015-09-20 15:43:46.667739
7a528f822855aa4a,11aae39c4c2ffe00,f56da49a2469eb73,2015-09-20 15:43:46.776531
c5a6143103a0ab9b,199799cf26a89281,422917ac913079a6,2015-09-20 15:43:52.136206
8e1882eb8c37fede,6f324be57a3097a9,ba843f464a043570,2015-09-20 15:43:54.282587
00bb4bc73a29dc3e,6f324be57a3097a9,ecc9cdb515a2ca5f,2015-09-20 15:43:57.146444
c3397ec09f1d54a0,2b81dfc834c77e97,72fb46824e112bc9,2015-09-20 15:43:58.625937
c38aac331fd435f6,18d53bcee4049609,ba843f464a043570,2015-09-20 15:44:01.169104
00bb4bc73a29dc3e,6f324be57a3097a9,d9fda45497a7e1d7,2015-09-20 15:44:02.661623
00bb4bc73a29dc3e,0b3b107aa68048d9,d9fda45497a7e1d7,2015-09-20 15:44:13.046718
0d95a36ef84d6a73,df0b574e2a891076,fe10193a084df594,2015-09-20 15:44:26.212
b811034b6daaa0a8,6560f6423793040a,f56da49a2469eb73,2015-09-20 15:44:28.264794
fe937615ff7b0c27,309082f603c5c773,89db5036fdd264f9,2015-09-20 15:44:32.399209
e5f961edefdb8028,25bc0d88eb5af31c,bc7f4dc06903be04,2015-09-20 15:44:35.449638
41b8a2c90793f4ef,99dffb09c13f5a75,9fc9f31c85fa35d1,2015-09-20 15:44:37.387343
3bec00ceec2ba473,422917ac913079a6,927c2881d101570d,2015-09-20 15:44:38.251543
7b73a78c34ae3f52,25bc0d88eb5af31c,e0f157f879ed0798,2015-09-20 15:45:45.726007
e6d601502659691e,e45980ffaf976717,322ea9353affcb34,2015-09-20 15:45:52.063345
29563bf3326794c3,3308f4fbd3300fbf,0b3b107aa68048d9,2015-09-20 15:46:21.114853
6ad2025ac8e4cefb,422917ac913079a6,3ec048c2498b56f9,2015-09-20 15:44:41.850163
92caadc8b2e1d6fe,0388741d2158d6e1,11aae39c4c2ffe00,2015-09-20 15:44:42.568952
c3397ec09f1d54a0,2b81dfc834c77e97,f56da49a2469eb73,2015-09-20 15:44:58.675424
10d0244d8b52b675,25bc0d88eb5af31c,99dffb09c13f5a75,2015-09-20 15:45:19.38592
b6e89c05f85245c9,9fc9f31c85fa35d1,e677eca6dec4cb19,2015-09-20 15:45:22.713367
476c030a96fa8439,0b3b107aa68048d9,e677eca6dec4cb19,2015-09-20 15:45:23.119157
476c030a96fa8439,e677eca6dec4cb19,45e024c81ca08e84,2015-09-20 15:45:50.828103
0166339a622c927a,388ae11b3d5355bc,9fc9f31c85fa35d1,2015-09-20 15:45:51.210075
5045101efb9977ce,309082f603c5c773,9fc9f31c85fa35d1,2015-09-20 15:46:23.6309
7b6c4c39ed0ec09b,0b2278e6906fe20a,0541226c22da3aab,2015-09-20 15:44:46.331992
b795a177aa039f0c,7a3a58a4e00f5d4c,8eec936c243bae81,2015-09-20 15:45:32.948174
476c030a96fa8439,0b3b107aa68048d9,0844adab2e650e07,2015-09-20 15:44:50.297237
5b952f4b5bdd5a1c,b1e728abf9fb8bba,6f324be57a3097a9,2015-09-20 15:46:13.052568
04a758c535e83066,3308f4fbd3300fbf,717de8575a83c3f4,2015-09-20 15:46:19.929342
fd5cf7735586f324,ade653adda91b17f,d9fda45497a7e1d7,2015-09-20 15:46:46.928562
fd7be4123fe7c0b9,af7375839cdbfab5,efd0339975c0cfdb,2015-09-20 15:44:52.99847
f9c1aa7064a97cd0,b1e728abf9fb8bba,6f324be57a3097a9,2015-09-20 15:45:24.408666
b6e89c05f85245c9,388ae11b3d5355bc,e677eca6dec4cb19,2015-09-20 15:45:38.903327
10d0244d8b52b675,99dffb09c13f5a75,388ae11b3d5355bc,2015-09-20 15:46:05.02002
9b8e6aaa964cf9c6,0b3b107aa68048d9,6d3fc6ef19fdc128,2015-09-20 15:46:42.966253
3b12fb1c81746a51,6f324be57a3097a9,ecc9cdb515a2ca5f,2015-09-20 15:46:48.457719
a6b24bd22377601a,e677eca6dec4cb19,72fb46824e112bc9,2015-09-20 15:46:48.907627
90c5462ca925cc62,25bc0d88eb5af31c,cbe1a18ec1cc012f,2015-09-20 15:45:16.762003
01953124aa6c5b66,37836a40aecc7b80,1b7b37141490f8c0,2015-09-20 15:45:53.089929
b6e89c05f85245c9,51cad15febee386a,388ae11b3d5355bc,2015-09-20 15:45:57.92158
b6e89c05f85245c9,51cad15febee386a,faaa8f4d344f7759,2015-09-20 15:46:18.056297
9e3409cbe073ecec,de9aac5434afd570,0b3b107aa68048d9,2015-09-20 15:46:27.640281
194c68af17898f0e,9fc9f31c85fa35d1,b8ecf1fc4559386a,2015-09-20 15:46:52.920877
b302038a5f54104b,e7703dc07df9d96c,39d3999e618f7979,2015-09-20 15:46:53.447248
4d2e197f9132977e,b08e958f93d59d58,bc7f4dc06903be04,2015-09-20 15:45:27.447171
0166339a622c927a,309082f603c5c773,9fc9f31c85fa35d1,2015-09-20 15:45:27.572478
951d9f9c5bb15b2a,f670669770bff11f,f56da49a2469eb73,2015-09-20 15:45:28.253211
0f7421b7748f474c,39d3999e618f7979,bca1cf59e67ee7bb,2015-09-20 15:46:02.18459
7a528f822855aa4a,11aae39c4c2ffe00,3ec048c2498b56f9,2015-09-20 15:46:02.578009
5473c504b920a5c3,99dffb09c13f5a75,fcdc5c6575c7dd66,2015-09-20 15:46:06.918696
41b8a2c90793f4ef,faaa8f4d344f7759,99dffb09c13f5a75,2015-09-20 15:46:52.526382
7e85e6d16c1358bb,744e89644c749f4c,fe10193a084df594,2015-09-20 15:45:41.863002
dc5f62ace932a3c1,25bc0d88eb5af31c,fcdc5c6575c7dd66,2015-09-20 15:46:23.471356
000fdbf48bdb54b4,bf7471ad5f124cd4,6560f6423793040a,2015-09-20 15:46:41.72238
ace8318348020c58,9fc9f31c85fa35d1,b1e728abf9fb8bba,2015-09-20 15:46:52.291359
c3397ec09f1d54a0,e7703dc07df9d96c,f56da49a2469eb73,2015-09-20 15:47:04.175617
19998f7ae23f3e83,37836a40aecc7b80,4247049116327144,2015-09-20 15:47:07.454139
7e85e6d16c1358bb,744e89644c749f4c,388ae11b3d5355bc,2015-09-20 15:47:10.10662
47740adacb600d62,72fb46824e112bc9,dbc353fca44ddc63,2015-09-20 15:47:10.774309
2847995f880067d3,bc7f4dc06903be04,e7ddf048e287cb1a,2015-09-20 15:47:11.750387
f88f9d93adb682a4,bc7f4dc06903be04,dc9bba8ad4691996,2015-09-20 15:47:15.094908
7945d319c04f9811,b7b333dc171742e1,9789c22ef7125f04,2015-09-20 15:47:18.671342
efc06b69407e7598,25761e9c5cdbbac5,ecc9cdb515a2ca5f,2015-09-20 15:47:19.53915
a8a1112be5a953a1,ecc9cdb515a2ca5f,96bddd4a7db353d1,2015-09-20 15:47:20.465675
c577760eefe58589,99dffb09c13f5a75,cceca15bb4e5299a,2015-09-20 15:47:21.247564
3f104d7f0d69186f,99dffb09c13f5a75,d474540874b4c1e2,2015-09-20 15:47:22.257034
85fce6e48110d89f,e7703dc07df9d96c,99dffb09c13f5a75,2015-09-20 15:47:25.658029
1c6eddf21a4a6be0,90d18911740393d5,47bf8219e2ef1ebf,2015-09-20 15:47:26.892421
a17362dcbb8b81cc,11aae39c4c2ffe00,ecc9cdb515a2ca5f,2015-09-20 15:47:28.549806
f0314d1144f5ec41,99dffb09c13f5a75,309082f603c5c773,2015-09-20 15:47:32.978124
476c030a96fa8439,45e024c81ca08e84,e05a5c2d63f18a27,2015-09-20 15:47:44.796369
929e602b19f17b04,99dffb09c13f5a75,dbc353fca44ddc63,2015-09-20 15:47:45.239824
0093c1a9733e3804,0b3b107aa68048d9,d90a8c3141dc0d55,2015-09-20 15:47:48.60761
b9798f718dba307d,18d53bcee4049609,99dffb09c13f5a75,2015-09-20 15:47:49.084917
9c073df1e723e040,46a4feb9a4336113,f56da49a2469eb73,2015-09-20 15:47:50.202099
1f7e9c9b5a59d246,f670669770bff11f,6560f6423793040a,2015-09-20 15:47:50.543287
7427de5ab19c2343,3308f4fbd3300fbf,bc7f4dc06903be04,2015-09-20 15:47:56.84686
5c601e2432c79f30,30a297f128baa987,9fc9f31c85fa35d1,2015-09-20 15:47:58.070518
0a3455c6876d6949,25bc0d88eb5af31c,18d53bcee4049609,2015-09-20 15:48:05.059497
9557c7b476bd24a9,18d53bcee4049609,9fc9f31c85fa35d1,2015-09-20 15:48:11.135653
c9703af7995bee70,2fa26e875c7ed590,f56da49a2469eb73,2015-09-20 15:48:17.770462
0f7421b7748f474c,39d3999e618f7979,faaa8f4d344f7759,2015-09-20 15:48:20.885408
3bec00ceec2ba473,0b2278e6906fe20a,422917ac913079a6,2015-09-20 15:48:23.449416
b6f0b66fec1201f0,0b3b107aa68048d9,b8ecf1fc4559386a,2015-09-20 15:48:23.640476
341ff4af54280c7c,89db5036fdd264f9,25bc0d88eb5af31c,2015-09-20 15:48:25.663932
48dd409d18acaf5f,25bc0d88eb5af31c,f56da49a2469eb73,2015-09-20 15:48:25.905767
b811034b6daaa0a8,f56da49a2469eb73,717de8575a83c3f4,2015-09-20 15:48:26.875317
e5f961edefdb8028,25bc0d88eb5af31c,30e9bfeeba340566,2015-09-20 15:48:27.147174
ee9aa2c6f5f3d255,b1e728abf9fb8bba,6f324be57a3097a9,2015-09-20 15:48:27.748104
f0acd6685c29da7c,6f324be57a3097a9,d6f482b02785441b,2015-09-20 15:48:30.393902
5fc824b1d31cc45a,422917ac913079a6,9fc9f31c85fa35d1,2015-09-20 15:48:34.329382
6bed004aecc52dcd,059fb328bd9a7106,6f324be57a3097a9,2015-09-20 15:48:35.29501
eecf8e4fe419bb39,46a4feb9a4336113,322ea9353affcb34,2015-09-20 15:48:39.026774
00bb4bc73a29dc3e,0b3b107aa68048d9,f56da49a2469eb73,2015-09-20 15:48:42.655682
57818d4e8d931535,89db5036fdd264f9,f56da49a2469eb73,2015-09-20 15:48:51.177513
6aa00b71b4e5cada,fe90015240e9661c,9fc9f31c85fa35d1,2015-09-20 15:48:52.676702
cec671d4772e7229,89db5036fdd264f9,faaa8f4d344f7759,2015-09-20 15:48:54.468014
0d95a36ef84d6a73,fe10193a084df594,faa4f5532a656839,2015-09-20 15:48:55.674981
e57a46a75dab1208,f56da49a2469eb73,2fa26e875c7ed590,2015-09-20 15:48:59.042404
0166339a622c927a,faaa8f4d344f7759,388ae11b3d5355bc,2015-09-20 15:49:05.405018
f293e02dbb78f513,6560f6423793040a,8eec936c243bae81,2015-09-20 15:49:08.14885
0093c1a9733e3804,0b3b107aa68048d9,faac7e636769aaf6,2015-09-20 15:49:12.444671
01eddb8b8a6fa2a7,3308f4fbd3300fbf,de9aac5434afd570,2015-09-20 15:49:13.390437
c5a6143103a0ab9b,422917ac913079a6,3c4eb27c41ad5df8,2015-09-20 15:49:18.654115
d6626cc9aac554b0,d82db8b6eb5fcb68,51f465fe789ceffb,2015-09-20 15:49:21.105595
3b12fb1c81746a51,6f324be57a3097a9,55d6aaa5641ec8cc,2015-09-20 15:49:21.751819
c3397ec09f1d54a0,cc04214dfd98aedc,e7703dc07df9d96c,2015-09-20 15:49:21.964532
dc5f62ace932a3c1,25bc0d88eb5af31c,6bf7141ccba5b052,2015-09-20 15:49:23.305294
c38aac331fd435f6,0b2278e6906fe20a,ba843f464a043570,2015-09-20 15:49:24.66658
7b6c4c39ed0ec09b,0b2278e6906fe20a,422917ac913079a6,2015-09-20 15:49:26.83044
4d134b1cb7371b4d,92023c7f6cf6051f,2db4d6dcbe31c912,2015-09-20 15:49:28.584158
ace8318348020c58,55d6aaa5641ec8cc,9fc9f31c85fa35d1,2015-09-20 15:49:29.225302
3bec00ceec2ba473,0b2278e6906fe20a,1efba56c1e077108,2015-09-20 15:49:38.315727
4d2e197f9132977e,b08e958f93d59d58,d1b14c52446f979c,2015-09-20 15:49:54.644524
b811034b6daaa0a8,717de8575a83c3f4,26f0081f0cb39f9d,2015-09-20 15:49:57.223654
c12db01abb120c24,6f324be57a3097a9,d82db8b6eb5fcb68,2015-09-20 15:50:02.641967
06ab5c83c0282a3a,bc7f4dc06903be04,6f324be57a3097a9,2015-09-20 15:50:04.496838
8e1882eb8c37fede,6f324be57a3097a9,0a1585de9ecca0bc,2015-09-20 15:50:10.817316
19998f7ae23f3e83,faa4f5532a656839,37836a40aecc7b80,2015-09-20 15:50:12.211043
0093c1a9733e3804,faac7e636769aaf6,2860d21bddb5234e,2015-09-20 15:50:14.694402
202437035cc015e0,bc7f4dc06903be04,9fc9f31c85fa35d1,2015-09-20 15:50:18.103258
2039e722f0b134e2,75cfc774029ffed5,422917ac913079a6,2015-09-20 15:50:20.384782
29563bf3326794c3,faa4f5532a656839,0b3b107aa68048d9,2015-09-20 15:50:21.607422
04a758c535e83066,3308f4fbd3300fbf,faa4f5532a656839,2015-09-20 15:50:39.598886
ec9dace35114c00c,8a4b3095e6132dfa,bdf35bb493dc82db,2015-09-20 15:50:41.11448
b302038a5f54104b,e7703dc07df9d96c,30e9bfeeba340566,2015-09-20 15:50:47.16011
0f7421b7748f474c,faaa8f4d344f7759,faa4f5532a656839,2015-09-20 15:50:48.198206
3328ff8e46a4593e,ade653adda91b17f,99dffb09c13f5a75,2015-09-20 15:50:52.038802
c3397ec09f1d54a0,62d1ebac3cc6c0fc,cc04214dfd98aedc,2015-09-20 15:50:53.432047
47740adacb600d62,55d6aaa5641ec8cc,dbc353fca44ddc63,2015-09-20 15:50:56.514996
a8a1112be5a953a1,26f0081f0cb39f9d,ecc9cdb515a2ca5f,2015-09-20 15:51:00.954431
00bb4bc73a29dc3e,26f0081f0cb39f9d,f56da49a2469eb73,2015-09-20 15:51:02.694596
6bed004aecc52dcd,6f324be57a3097a9,55d6aaa5641ec8cc,2015-09-20 15:51:11.977533
123ffea6b56045a7,30a297f128baa987,0b2278e6906fe20a,2015-09-20 15:51:18.336826
2ae4272d403a0f02,0b3b107aa68048d9,2860d21bddb5234e,2015-09-20 15:51:21.131882
5fc824b1d31cc45a,55d6aaa5641ec8cc,9fc9f31c85fa35d1,2015-09-20 15:51:22.323228
5473c504b920a5c3,99dffb09c13f5a75,30e9bfeeba340566,2015-09-20 15:51:28.117808
5c601e2432c79f30,422917ac913079a6,9fc9f31c85fa35d1,2015-09-20 15:51:40.010826
85fce6e48110d89f,30e9bfeeba340566,99dffb09c13f5a75,2015-09-20 15:51:40.130885
b6e89c05f85245c9,62d1ebac3cc6c0fc,faaa8f4d344f7759,2015-09-20 15:51:40.922735
10d0244d8b52b675,faac7e636769aaf6,388ae11b3d5355bc,2015-09-20 15:51:44.40475
915b3ad3c505b578,b1e728abf9fb8bba,0b3b107aa68048d9,2015-09-20 15:51:47.003272
929e602b19f17b04,99dffb09c13f5a75,89db5036fdd264f9,2015-09-20 15:51:48.953263
9b8e6aaa964cf9c6,55d6aaa5641ec8cc,0b3b107aa68048d9,2015-09-20 15:51:53.987204
90c5462ca925cc62,25bc0d88eb5af31c,e45980ffaf976717,2015-09-20 15:51:56.381773
29563bf3326794c3,62d1ebac3cc6c0fc,faa4f5532a656839,2015-09-20 15:51:57.112802
ec9dace35114c00c,8a4b3095e6132dfa,4e5161afa19dd4f6,2015-09-20 15:52:06.794594
41b8a2c90793f4ef,faaa8f4d344f7759,30e9bfeeba340566,2015-09-20 15:52:09.116789
3b12fb1c81746a51,62d1ebac3cc6c0fc,55d6aaa5641ec8cc,2015-09-20 15:52:11.510577
ac4be6af8c1607aa,cc04214dfd98aedc,9fc9f31c85fa35d1,2015-09-20 15:52:12.321679
e6d601502659691e,0b2278e6906fe20a,e45980ffaf976717,2015-09-20 15:52:15.168324
e5f961edefdb8028,4e5161afa19dd4f6,30e9bfeeba340566,2015-09-20 15:52:16.963163
92caadc8b2e1d6fe,0388741d2158d6e1,0b2278e6906fe20a,2015-09-20 15:52:17.135688
2ca8596c052a9bf2,0b3b107aa68048d9,0844adab2e650e07,2015-09-20 15:52:21.580652
0a3455c6876d6949,30e9bfeeba340566,18d53bcee4049609,2015-09-20 15:52:22.726222
10d0244d8b52b675,faac7e636769aaf6,264f9f031e27d188,2015-09-20 15:52:30.258616
f0acd6685c29da7c,6f324be57a3097a9,55d6aaa5641ec8cc,2015-09-20 15:52:33.225436
c5a6143103a0ab9b,6f324be57a3097a9,3c4eb27c41ad5df8,2015-09-20 15:52:36.998351
7427de5ab19c2343,3308f4fbd3300fbf,30e9bfeeba340566,2015-09-20 15:52:37.299634
1c6eddf21a4a6be0,1815e7d21ae583de,90d18911740393d5,2015-09-20 15:52:40.183396
5045101efb9977ce,9fc9f31c85fa35d1,37836a40aecc7b80,2015-09-20 15:52:45.013484
7a528f822855aa4a,bf7471ad5f124cd4,3ec048c2498b56f9,2015-09-20 15:52:45.465067
ec9dace35114c00c,3448064792d421ee,4e5161afa19dd4f6,2015-09-20 15:52:47.048007
9c073df1e723e040,26f0081f0cb39f9d,f56da49a2469eb73,2015-09-20 15:52:51.082908
0d99d9a5d48dc375,3308f4fbd3300fbf,37836a40aecc7b80,2015-09-20 15:52:51.286188
7b73a78c34ae3f52,25bc0d88eb5af31c,30e9bfeeba340566,2015-09-20 15:52:51.800187
f293e02dbb78f513,55d6aaa5641ec8cc,8eec936c243bae81,2015-09-20 15:52:55.088946
57818d4e8d931535,26f0081f0cb39f9d,f56da49a2469eb73,2015-09-20 15:52:57.124536
0f7421b7748f474c,62d1ebac3cc6c0fc,faa4f5532a656839,2015-09-20 15:53:04.598542
a17362dcbb8b81cc,ecc9cdb515a2ca5f,3176c150c8924f02,2015-09-20 15:53:09.432554
efc06b69407e7598,f2c5c5af295a0c6c,ecc9cdb515a2ca5f,2015-09-20 15:53:10.618584
2847995f880067d3,55d6aaa5641ec8cc,bc7f4dc06903be04,2015-09-20 15:53:13.669639
ace8318348020c58,f9ddccf65b7012aa,55d6aaa5641ec8cc,2015-09-20 15:53:14.10335
04a758c535e83066,62d1ebac3cc6c0fc,faa4f5532a656839,2015-09-20 15:53:17.890821
bb43febd9fbb8fd9,1b7b37141490f8c0,3308f4fbd3300fbf,2015-09-20 15:53:18.097026
fe937615ff7b0c27,30e9bfeeba340566,309082f603c5c773,2015-09-20 15:53:18.151981
6ad2025ac8e4cefb,e45b1c3ec372d088,422917ac913079a6,2015-09-20 15:53:21.778651
7b6c4c39ed0ec09b,62d1ebac3cc6c0fc,422917ac913079a6,2015-09-20 15:53:23.257852
ec9dace35114c00c,3448064792d421ee,3c47542a8c70cd6d,2015-09-20 15:53:24.769938
19998f7ae23f3e83,faa4f5532a656839,62d1ebac3cc6c0fc,2015-09-20 15:53:26.36058
16b84d3f72701508,18d53bcee4049609,30e9bfeeba340566,2015-09-20 15:53:31.35292
f9c1aa7064a97cd0,74028fda5ee6eab9,6f324be57a3097a9,2015-09-20 15:53:36.465863
0d95a36ef84d6a73,62d1ebac3cc6c0fc,faa4f5532a656839,2015-09-20 15:53:39.719968
951d9f9c5bb15b2a,f56da49a2469eb73,322ea9353affcb34,2015-09-20 15:53:39.990699
b6e89c05f85245c9,62d1ebac3cc6c0fc,4e5161afa19dd4f6,2015-09-20 15:53:42.561778
a6b24bd22377601a,b98e6084a0d45441,e677eca6dec4cb19,2015-09-20 15:53:42.859159
29563bf3326794c3,62d1ebac3cc6c0fc,4e5161afa19dd4f6,2015-09-20 15:53:52.17898
357d867d1d0ddc0b,e45980ffaf976717,cc04214dfd98aedc,2015-09-20 15:53:56.73641
dc5f62ace932a3c1,62d1ebac3cc6c0fc,6bf7141ccba5b052,2015-09-20 15:54:01.204641
000fdbf48bdb54b4,bf7471ad5f124cd4,456a1a87154a2c55,2015-09-20 15:54:08.907171
c38aac331fd435f6,c63d36204ede0d5c,0b2278e6906fe20a,2015-09-20 15:54:09.061163
f0314d1144f5ec41,99dffb09c13f5a75,edf22f5457bc3782,2015-09-20 15:54:11.666425
6aa00b71b4e5cada,fe90015240e9661c,edf22f5457bc3782,2015-09-20 15:54:16.7652
9557c7b476bd24a9,18d53bcee4049609,5cd5e5fd18653b7a,2015-09-20 15:54:27.038195
dc5f62ace932a3c1,cdbdd4f5297a44a3,62d1ebac3cc6c0fc,2015-09-20 15:54:29.295147
eecf8e4fe419bb39,7d7ebd50c79b1665,46a4feb9a4336113,2015-09-20 15:54:46.29536
3bec00ceec2ba473,cdbdd4f5297a44a3,1efba56c1e077108,2015-09-20 15:54:47.404354
b795a177aa039f0c,faa4f5532a656839,8eec936c243bae81,2015-09-20 15:54:49.982527
341ff4af54280c7c,25bc0d88eb5af31c,322ea9353affcb34,2015-09-20 15:54:57.578395
fd5cf7735586f324,3c47542a8c70cd6d,ade653adda91b17f,2015-09-20 15:54:59.709151
9b8e6aaa964cf9c6,3448064792d421ee,55d6aaa5641ec8cc,2015-09-20 15:55:07.111817
c5a6143103a0ab9b,6f324be57a3097a9,3448064792d421ee,2015-09-20 15:55:08.386071
01eddb8b8a6fa2a7,0f1aa4a556467be8,3308f4fbd3300fbf,2015-09-20 15:55:10.25361
0a3455c6876d6949,30e9bfeeba340566,e05a5c2d63f18a27,2015-09-20 15:55:10.354831
c3397ec09f1d54a0,3448064792d421ee,62d1ebac3cc6c0fc,2015-09-20 15:55:22.311371
41b8a2c90793f4ef,30e9bfeeba340566,cc04214dfd98aedc,2015-09-20 15:55:25.654935
c9703af7995bee70,f56da49a2469eb73,ecc9cdb515a2ca5f,2015-09-20 15:55:29.112283
b302038a5f54104b,f56da49a2469eb73,30e9bfeeba340566,2015-09-20 15:55:43.580371
d6626cc9aac554b0,96350fec3bdfb2cf,d82db8b6eb5fcb68,2015-09-20 15:55:52.133724
0093c1a9733e3804,af7375839cdbfab5,2860d21bddb5234e,2015-09-20 15:55:57.101465
cec671d4772e7229,90d18911740393d5,faaa8f4d344f7759,2015-09-20 15:56:02.259283
99fdc2c956790cc8,0b3b107aa68048d9,96bddd4a7db353d1,2015-09-20 15:56:02.783185
85fce6e48110d89f,30e9bfeeba340566,ef9a28e181420841,2015-09-20 15:57:22.836035
476c030a96fa8439,0b2278e6906fe20a,e05a5c2d63f18a27,2015-09-20 15:58:47.976357
6bed004aecc52dcd,3448064792d421ee,d373321dcec514ea,2015-09-20 15:58:56.257627
47740adacb600d62,3448064792d421ee,d373321dcec514ea,2015-09-20 15:59:37.763997
476c030a96fa8439,0b2278e6906fe20a,33b2fa42dabd14d5,2015-09-20 15:59:39.911431
10d0244d8b52b675,6d38848642e3fbbf,264f9f031e27d188,2015-09-20 16:00:29.420089
fd5cf7735586f324,ff4b008ffbf3f7cd,d373321dcec514ea,2015-09-20 16:00:32.911491
47740adacb600d62,d373321dcec514ea,33b2fa42dabd14d5,2015-09-20 16:00:47.851118
06ab5c83c0282a3a,d373321dcec514ea,62d1ebac3cc6c0fc,2015-09-20 16:01:13.878642
8e1882eb8c37fede,4e5161afa19dd4f6,0a1585de9ecca0bc,2015-09-20 15:56:04.464432
2039e722f0b134e2,75cfc774029ffed5,3c47542a8c70cd6d,2015-09-20 15:56:25.873594
92caadc8b2e1d6fe,23abf9a157172cd2,0b2278e6906fe20a,2015-09-20 15:56:42.794348
b9798f718dba307d,18d53bcee4049609,edf22f5457bc3782,2015-09-20 15:58:00.775594
b6e89c05f85245c9,456a1a87154a2c55,4e5161afa19dd4f6,2015-09-20 15:58:36.657879
c12db01abb120c24,92023c7f6cf6051f,d373321dcec514ea,2015-09-20 15:59:07.594852
123ffea6b56045a7,3448064792d421ee,0b2278e6906fe20a,2015-09-20 15:59:42.242512
b6e89c05f85245c9,456a1a87154a2c55,3c50360b25d2e007,2015-09-20 15:59:53.762162
fd7be4123fe7c0b9,af7375839cdbfab5,30e9bfeeba340566,2015-09-20 16:01:32.819888
9e3409cbe073ecec,e05a5c2d63f18a27,0b3b107aa68048d9,2015-09-20 15:56:05.485568
47740adacb600d62,3448064792d421ee,55d6aaa5641ec8cc,2015-09-20 15:56:11.336952
929e602b19f17b04,4e5161afa19dd4f6,89db5036fdd264f9,2015-09-20 15:56:32.419577
202437035cc015e0,9fc9f31c85fa35d1,6d38848642e3fbbf,2015-09-20 15:57:11.545906
eecf8e4fe419bb39,6d38848642e3fbbf,7d7ebd50c79b1665,2015-09-20 15:57:26.868096
b811034b6daaa0a8,4d674ea357600f12,26f0081f0cb39f9d,2015-09-20 15:57:42.521444
5045101efb9977ce,6d38848642e3fbbf,37836a40aecc7b80,2015-09-20 15:57:48.2529
c5a6143103a0ab9b,3448064792d421ee,d373321dcec514ea,2015-09-20 15:58:04.056242
4d2e197f9132977e,4d674ea357600f12,d1b14c52446f979c,2015-09-20 15:58:04.200074
7b6c4c39ed0ec09b,62d1ebac3cc6c0fc,62a9792d111c5f01,2015-09-20 15:59:59.097665
3bec00ceec2ba473,cdbdd4f5297a44a3,d3db18e1dcf4a137,2015-09-20 16:00:03.103679
f88f9d93adb682a4,faac7e636769aaf6,bc7f4dc06903be04,2015-09-20 16:01:23.736569
123ffea6b56045a7,3448064792d421ee,25905e3259cd42d9,2015-09-20 16:01:24.81122
1f7e9c9b5a59d246,f670669770bff11f,30e9bfeeba340566,2015-09-20 16:01:30.818414
6bed004aecc52dcd,3448064792d421ee,55d6aaa5641ec8cc,2015-09-20 15:56:06.992571
7e85e6d16c1358bb,99dffb09c13f5a75,388ae11b3d5355bc,2015-09-20 15:56:10.460127
5b952f4b5bdd5a1c,e05a5c2d63f18a27,6f324be57a3097a9,2015-09-20 15:56:17.509685
ace8318348020c58,771d79f1b6dcec5b,f9ddccf65b7012aa,2015-09-20 15:56:21.982714
c12db01abb120c24,92023c7f6cf6051f,6f324be57a3097a9,2015-09-20 15:56:27.232371
0d95a36ef84d6a73,62d1ebac3cc6c0fc,edf22f5457bc3782,2015-09-20 15:56:55.235648
9b8e6aaa964cf9c6,3448064792d421ee,d373321dcec514ea,2015-09-20 15:56:57.179654
48dd409d18acaf5f,26f0081f0cb39f9d,f56da49a2469eb73,2015-09-20 15:57:02.939253
c577760eefe58589,99dffb09c13f5a75,30e9bfeeba340566,2015-09-20 15:57:55.691184
2847995f880067d3,55d6aaa5641ec8cc,ef9a28e181420841,2015-09-20 15:58:15.252225
3b12fb1c81746a51,62d1ebac3cc6c0fc,edf22f5457bc3782,2015-09-20 15:58:16.166084
3f104d7f0d69186f,30e9bfeeba340566,99dffb09c13f5a75,2015-09-20 15:59:09.132628
f9c1aa7064a97cd0,74028fda5ee6eab9,edf22f5457bc3782,2015-09-20 16:00:24.727455
9557c7b476bd24a9,ff4b008ffbf3f7cd,5cd5e5fd18653b7a,2015-09-20 16:00:37.216201
2ae4272d403a0f02,3c47542a8c70cd6d,0b3b107aa68048d9,2015-09-20 15:56:08.720701
00bb4bc73a29dc3e,26f0081f0cb39f9d,6d38848642e3fbbf,2015-09-20 15:56:25.196795
1c6eddf21a4a6be0,1815e7d21ae583de,96bddd4a7db353d1,2015-09-20 15:56:51.882485
9c073df1e723e040,26f0081f0cb39f9d,ea1952c3ea6dab02,2015-09-20 15:57:07.649282
e5f961edefdb8028,a996112615d16097,4e5161afa19dd4f6,2015-09-20 15:57:48.779829
7b73a78c34ae3f52,30e9bfeeba340566,9836ae7c902fce7a,2015-09-20 15:58:48.285361
01953124aa6c5b66,e45980ffaf976717,37836a40aecc7b80,2015-09-20 16:00:46.43615
0093c1a9733e3804,af7375839cdbfab5,d373321dcec514ea,2015-09-20 16:00:49.927557
e6d601502659691e,d373321dcec514ea,3c47542a8c70cd6d,2015-09-20 16:01:12.717228
08d163f66594422c,f56da49a2469eb73,99dffb09c13f5a75,2015-09-20 15:56:15.481637
e6d601502659691e,3c47542a8c70cd6d,0b2278e6906fe20a,2015-09-20 15:56:47.369312
9b8e6aaa964cf9c6,d373321dcec514ea,cc04214dfd98aedc,2015-09-20 15:56:57.823555
